gene_id,gene_name,8h_1,8h_2,8h_3,Control_1,Control_2,Control_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000147789,ZNF7,828,803,680,289,387,215,481.8891912423802,1.3920609185817356,0.30079343425236954,2.858270464785898e-6,5.223912626843885e-6,Up
ENSG00000214160,ALG3,1251,1188,1110,620,729,340,896.4904729138931,1.105113779562214,0.23781942198483885,2.8769067748696938e-6,5.257383322010274e-6,Up
ENSG00000258644,SYNJ2BP-COX16,26,35,18,0,0,0,11.34463629881785,6.511026801276245,1.6869160915346162,2.9033030784076212e-6,5.305025862811682e-6,Up
ENSG00000158813,EDA,1,0,0,24,27,49,15.602163123490792,-5.878928353821866,1.540446260712154,2.9365172985795345e-6,5.365114274735105e-6,Down
ENSG00000106404,CLDN15,393,407,328,68,158,188,247.72482135918207,1.4496542953908542,0.3140867117493871,2.966780348273519e-6,5.41979792650057e-6,Up
ENSG00000197826,CFAP299,0,0,0,17,56,23,12.58110523713553,-6.667114699338044,1.7243929117457828,2.9866965548087264e-6,5.455569528397952e-6,Down
ENSG00000196605,ZNF846,102,108,80,207,220,406,171.95537703649697,-1.4789809529191975,0.32077399872935286,2.9993166487147692e-6,5.47800735302379e-6,Down
ENSG00000068438,FTSJ1,904,839,766,562,506,498,622.55241749673,0.6985167824056114,0.15000653024796864,3.0215641925661205e-6,5.518021927179838e-6,Up
ENSG00000169855,ROBO1,0,1,1,30,56,39,24.81734176879372,-5.27547100437171,1.3851972698165425,3.0238930197454726e-6,5.521655774172002e-6,Down
ENSG00000186665,C17orf58,250,243,221,51,138,54,129.7584714498852,1.5895697056107345,0.3456558287624225,3.025577427363147e-6,5.524112222496462e-6,Up
ENSG00000184979,USP18,371,334,301,130,146,164,188.43608261655513,1.197444957219909,0.2586245760250892,3.0324631256957217e-6,5.536063594634826e-6,Up
ENSG00000140836,ZFHX3,50,40,45,95,185,135,82.28624846683839,-1.5270090563210654,0.331794053814339,3.058907031626699e-6,5.583713743262992e-6,Down
ENSG00000130592,LSP1,379,332,303,193,148,148,221.61354336907772,1.0547968498483191,0.22752390318493368,3.076598404178471e-6,5.615378172037084e-6,Up
ENSG00000162669,HFM1,0,0,0,17,34,35,16.787626218582396,-6.558134711447069,1.703863059117638,3.084665322450077e-6,5.629471010875838e-6,Down
ENSG00000187097,ENTPD5,161,140,134,277,444,258,215.36072594733005,-1.10313058418143,0.23813168537870044,3.0864895645067483e-6,5.632169171710275e-6,Down
ENSG00000131096,PYY,0,0,0,50,12,29,10.591553843845059,-6.697866359108903,1.7351551355845092,3.0985480490707173e-6,5.653539892826688e-6,Down
ENSG00000204228,HSD17B8,291,225,235,33,48,1,125.97815219110348,2.9937597498684765,0.6899798051025398,3.120371526295344e-6,5.692720813205484e-6,Up
ENSG00000080371,RAB21,2776,2532,2290,3340,3391,3317,2577.933569286611,-0.3783058107254078,0.08120426060144803,3.1252341597899024e-6,5.70095352163265e-6,Down
ENSG00000182329,KIAA2012,0,0,0,24,28,32,15.381201763733687,-6.539564619652605,1.701839190337167,3.1456517927567988e-06,5.737556147863688e-6,Down
ENSG00000223501,VPS52,2198,1997,1878,1482,1811,1345,1517.3910628036447,0.42601126006760476,0.09149453716609036,3.1488980755714744e-6,5.74283415685905e-6,Up
ENSG00000091140,DLD,3868,3646,3093,2377,2667,2416,2618.0395999386715,0.5339715935967632,0.11476140448569185,3.1571233081164557e-6,5.75719037646673e-6,Up
ENSG00000161036,LRWD1,568,493,468,21,109,51,274.8249007895906,2.9088295084434996,0.6673338659136221,3.1756067821630453e-6,5.7902477631111254e-6,Up
ENSG00000120705,ETF1,4392,4026,3682,3092,3419,3257,3381.0921135840067,0.33661071485274713,0.07229698767332703,3.1792199517728054e-6,5.796186990650935e-6,Up
ENSG00000106686,SPATA6L,4,0,3,46,23,71,20.138796983210728,-3.8669855131667594,0.9543244471388305,3.185146535049073e-6,5.806342111122474e-6,Down
ENSG00000278662,GOLGA6L10,34,29,26,0,1,0,10.767478305638557,5.74890991775094,1.5161780898869266,3.2057783738698335e-6,5.843298808593537e-6,Up
ENSG00000112964,GHR,0,0,1,89,51,37,33.52146292975559,-6.658532837303697,1.7305961499903615,3.2151254132272336e-6,5.859680287640728e-6,Down
ENSG00000154310,TNIK,1,0,1,19,37,72,16.518337376318925,-5.351215139514011,1.4113814635229032,3.216945804090961e-6,5.86234205158129e-6,Down
ENSG00000173914,RBM4B,545,497,432,206,241,252,334.3620500455622,1.087248868886982,0.23512795206687126,3.2285818658900284e-6,5.882888626425415e-6,Up
ENSG00000213366,GSTM2,30,24,38,79,272,110,73.70865739070204,-2.1155925374434315,0.46795512374606285,3.2320197851886764e-6,5.888494212656953e-6,Down
ENSG00000125967,NECAB3,560,483,464,87,244,113,293.8751383793507,1.7762695015133843,0.38911000241283217,3.2383307051466734e-6,5.899332348219328e-6,Up
ENSG00000125810,CD93,3571,3404,2955,2369,3190,2296,2520.994027205291,0.3783917753484913,0.08136795579912319,3.253903183373286e-6,5.927038140324768e-6,Up
ENSG00000109118,PHF12,1481,1347,1299,1596,2173,1682,1354.9514186545784,-0.3600266367286668,0.07741612119825053,3.256968034576473e-6,5.931957435668299e-6,Down
ENSG00000182985,CADM1,2623,2501,2205,3225,3488,3955,2615.2394118402067,-0.5172891929051154,0.11134149054916635,3.2720512052208133e-6,5.958762302173145e-6,Down
ENSG00000154359,LONRF1,477,459,351,895,686,690,539.6021649805283,-0.8021677323813821,0.17305353555357467,3.2817222427128607e-6,5.975706192208728e-6,Down
ENSG00000131931,THAP1,575,495,502,275,381,368,361.86382676596304,0.6505539303428385,0.1401929765290689,3.294969044533159e-6,5.999156695434395e-6,Up
ENSG00000058056,USP13,1216,1144,1006,577,679,245,698.4350351807474,1.1966313326986715,0.25947910832589005,3.314086555406857e-6,6.033289573540503e-6,Up
ENSG00000183691,NOG,114,99,91,30,35,21,49.80393011106564,1.7937504706583434,0.39370012343991295,3.3450268496707307e-6,6.0889357764234305e-6,Up
ENSG00000120699,EXOSC8,2367,2043,2041,1545,1665,1206,1540.0361603939032,0.5794330522313007,0.12494458268779644,3.3791174420151483e-6,6.150303374180661e-6,Up
ENSG00000112541,PDE10A,0,0,0,19,13,21,19.47096044563782,-5.918008885925241,1.5639030505316225,3.3897319158296617e-6,6.168933345813803e-6,Down
ENSG00000173821,RNF213,2787,2542,2342,1719,1779,1818,1712.4636124454046,0.5515834025845742,0.11895357769738019,3.4018885069161915e-6,6.190365322383078e-6,Up
ENSG00000120063,GNA13,2626,2345,2098,2850,3555,3175,2345.3148683637855,-0.40637201255268374,0.0875923308935633,3.422792910155986e-6,6.227708994707406e-6,Down
ENSG00000196449,YRDC,588,471,447,180,197,91,387.78605513239575,1.6723076037637818,0.36657227043468016,3.4649192166244817e-6,6.3036528761733004e-6,Up
ENSG00000132963,POMP,3360,3071,2947,2378,2316,2237,2596.2950058508713,0.4608180615335783,0.09941451636795763,3.469403273121767e-6,6.311105708354628e-6,Up
ENSG00000085760,MTIF2,2196,1975,1761,1482,1409,1205,1477.1293738661423,0.5566409641609921,0.12016918846840295,3.479571908568416e-6,6.328896398298422e-6,Up
ENSG00000111269,CREBL2,845,756,709,279,430,334,464.9726886882027,1.172251372659896,0.25472021064274236,3.496899738965737e-6,6.3597033216027156e-6,Up
ENSG00000006062,MAP3K14,169,163,145,419,474,353,221.44986208092632,-1.323197781696411,0.28819807049299534,3.4986861402783322e-6,6.362241805610525e-6,Down
ENSG00000166716,ZNF592,2473,2289,2079,2622,3500,3092,2278.265319942153,-0.3933292240129996,0.08486471957744343,3.504028208215191e-6,6.3712448599474244e-6,Down
ENSG00000179242,CDH4,0,0,1,20,19,86,23.904959992652273,-6.199893609301018,1.6354426142070286,3.507549677868782e-6,6.3769359474413134e-6,Down
ENSG00000186160,CYP4Z1,0,0,0,14,50,34,12.053812470507612,-6.69695134725624,1.749588264587143,3.5325428221440415e-6,6.421658201683275e-6,Down
ENSG00000107249,GLIS3,0,0,0,24,14,26,15.096590003943614,-6.182281838626854,1.6324211577478789,3.5465967591918532e-6,6.446486777560195e-6,Down
ENSG00000134440,NARS1,5966,5286,4991,4080,4634,3583,4459.81051751833,0.43449594601357233,0.0938332710820908,3.5616119319703352e-6,6.473056811864854e-6,Up
ENSG00000196660,SLC30A10,0,0,0,25,11,32,11.999138119781602,-6.277814120436234,1.6554317583943554,3.564429973995278e-6,6.477455697471281e-6,Down
ENSG00000140157,NIPA2,3728,3307,3039,2078,2216,1932,2600.2105792806547,0.7178875347904501,0.1553618530860906,3.5806219320542288e-6,6.506154621742445e-6,Up
ENSG00000124181,PLCG1,982,951,875,561,512,308,614.8870914129645,1.044854888556649,0.22693403851706717,3.595134195898164e-6,6.531795402430484e-6,Up
ENSG00000057935,MTA3,800,746,706,1360,1804,2494,1198.3044530058617,-1.2817060018538173,0.27937332525160785,3.6109044194612087e-6,6.5597157243123094e-6,Down
ENSG00000145536,ADAMTS16,0,0,0,48,71,36,17.46105871885928,-7.317908313042511,1.8873971298174952,3.6486748967369478e-6,6.6275919168117995e-6,Down
ENSG00000140945,CDH13,0,0,0,61,7,58,18.28439609231038,-7.135174972266517,1.8489117874111618,3.6610652513115144e-6,6.649356691944909e-6,Down
ENSG00000105246,EBI3,146,132,91,0,0,9,45.55197049972609,4.719060916578089,1.236636548797937,3.665085611661044e-6,6.655916428000344e-6,Up
ENSG00000135956,TMEM127,2001,1810,1567,921,1129,1099,1251.8123190180631,0.7941446071686037,0.1721740071478871,3.6713084147057255e-6,6.666473964183596e-6,Up
ENSG00000073598,FNDC8,2,0,0,30,102,19,14.139415095890167,-5.510220261155225,1.4669930981151598,3.698557099219739e-6,6.71520432862458e-6,Down
ENSG00000269711,ENSG00000269711,149,138,83,0,0,10,75.52076906473766,4.579089129235138,1.1934408218122805,3.699819684775441e-6,6.716747996614176e-6,Up
ENSG00000166908,PIP4K2C,701,599,574,371,449,357,445.25502236603836,0.7013693563559759,0.15200712717458348,3.709047904220393e-6,6.732750725949155e-6,Up
ENSG00000142494,SLC47A1,629,551,483,242,338,244,358.79158760122806,1.0389945484370682,0.22613378703544323,3.7710710462662356e-6,6.8445737911281976e-6,Up
ENSG00000118816,CCNI,10083,9645,8555,7127,8409,6818,6948.517477411424,0.3734586852195699,0.08086044649268745,3.7966668704110523e-6,6.890262951003367e-6,Up
ENSG00000167522,ANKRD11,3923,3701,3374,4403,5466,4255,3697.093812671156,-0.32278494988533113,0.06988677271746105,3.8113486277349723e-6,6.916137082057401e-6,Down
ENSG00000109445,ZNF330,1462,1300,1136,912,754,571,995.0173672116506,0.8155955789645026,0.17717621396241698,3.819243122127427e-6,6.929690539513371e-6,Up
ENSG00000112902,SEMA5A,2,2,1,48,16,76,21.034850137168934,-4.288851703532234,1.1023040097292276,3.820192856570238e-6,6.930641707263982e-6,Down
ENSG00000166484,MAPK7,420,441,379,43,122,27,186.74781150967206,2.596270350090756,0.5906064520208696,3.820652182080578e-6,6.930703056212101e-6,Up
ENSG00000148908,RGS10,1926,1792,1541,1384,1312,1100,1293.2323177404005,0.4937892255374803,0.10702308305580129,3.832456891634145e-6,6.951342745093203e-6,Up
ENSG00000108423,TUBD1,252,194,182,353,648,458,303.6068177192881,-1.1530357962685494,0.25153292029803404,3.836253177416063e-6,6.9574537082455e-6,Down
ENSG00000254870,ATP6V1G2-DDX39B,151,98,112,0,16,0,63.937211428108434,4.121541027723117,1.048714655524067,3.888934710264959e-6,7.052212041950083e-6,Up
ENSG00000204564,C6orf136,370,360,321,207,231,163,223.04869250619683,0.836366025359814,0.18189354864024065,3.898220076143064e-6,7.068263230570881e-6,Up
ENSG00000163106,HPGDS,0,0,0,14,40,36,12.048235746153305,-6.588234693224029,1.7364465871448698,3.898758350034321e-6,7.068452360347174e-6,Down
ENSG00000069424,KCNAB2,8188,7766,6915,5192,6835,4470,6025.96038764173,0.5134620267581299,0.11141694731119207,3.923099123152226e-6,7.111790597429434e-6,Up
ENSG00000163755,HPS3,1904,1641,1586,1230,1332,1047,1198.745828082778,0.537663794064273,0.11672029675316728,3.949002266044588e-6,7.1579511361377975e-6,Up
ENSG00000117090,SLAMF1,35,26,36,77,277,190,107.13799469093088,-2.2761791812288514,0.5113091219539591,3.955651553593895e-6,7.169205797812101e-6,Down
ENSG00000197978,GOLGA6L9,132,137,131,3,30,17,63.7772706547327,2.840774860464478,0.6563601498028058,3.9630740914418975e-6,7.1818592346913245e-6,Up
ENSG00000126458,RRAS,178,151,138,15,9,15,57.27193088026892,3.236099032000843,0.7685383312119349,3.964643412464224e-6,7.183328102902559e-6,Up
ENSG00000177076,ACER2,132,131,122,371,441,1310,454.9267889104635,-2.3205720428925383,0.522260127016855,3.964766677621194e-6,7.183328102902559e-6,Down
ENSG00000198870,STKLD1,4,2,1,16,131,61,28.906374077572956,-4.265395207595954,1.0980972175755142,4.025711530804812e-6,7.292936204398708e-6,Down
ENSG00000102172,SMS,2011,1881,1704,1180,1195,1180,1395.942119068851,0.6759871592364202,0.147060259184029,4.0504068310428125e-6,7.336857925269721e-6,Up
ENSG00000162398,CIMAP2,0,0,0,65,82,58,19.9783230574437,-7.68032568139687,1.9788105740429884,4.0834817417677495e-6,7.395946915368966e-6,Down
ENSG00000163913,IFT122,862,775,759,1538,2119,1021,975.0105426380653,-0.9023039253156538,0.19681396989575578,4.097910614686753e-6,7.421255069159199e-6,Down
ENSG00000103269,RHBDL1,15,14,22,0,0,0,12.32303607611584,5.905647163817819,1.5807062148042679,4.140783629754731e-6,7.498063786708734e-6,Up
ENSG00000022567,SLC45A4,1227,1046,934,1471,1800,2035,1293.3835712154983,-0.7003836899935423,0.152552019423812,4.141739843482274e-6,7.498945753835961e-6,Down
ENSG00000288825,H2AC18,68,63,61,16,8,7,28.556688902737275,2.4739463198452603,0.5617008312690049,4.142191487430141e-6,7.498945753835961e-6,Up
ENSG00000121577,POPDC2,8,5,3,31,103,35,28.379529392154218,-3.030879218220319,0.7109036166339525,4.163505606585636e-6,7.536694745506428e-6,Down
ENSG00000141979,ENSG00000141979,3,0,0,51,78,63,22.496421229937837,-5.356218818585647,1.4357324998668513,4.174990639242569e-6,7.556644908543501e-6,Down
ENSG00000183246,RIMBP3C,34,10,19,0,0,0,9.613521660817756,6.155988419365719,1.6434257048090855,4.182964637214358e-6,7.570236445660829e-6,Up
ENSG00000175274,TP53I11,1936,1912,1740,804,1582,1053,1227.1175926030323,0.7537439114699893,0.16436289241368995,4.205064386279789e-6,7.609386593014688e-6,Up
ENSG00000251246,EFNA4-EFNA3,3,0,0,20,84,70,15.87464345563046,-5.1982200923855135,1.3915354465922514,4.208285568120612e-6,7.6143696215894825e-6,Down
ENSG00000187164,SHTN1,964,910,860,1590,1663,1147,1000.3159025636271,-0.6471473752961763,0.14100316806508287,4.2106789277981165e-6,7.617853868263437e-6,Down
ENSG00000115290,GRB14,0,0,1,46,32,23,17.999956937923134,-5.857753650520015,1.571012594071854,4.2416421783674095e-6,7.673019524794354e-6,Down
ENSG00000170959,DCDC1,0,0,0,26,34,17,9.597139276392632,-6.3709242157896036,1.6973252228021094,4.294059448089876e-6,7.766978377622198e-6,Down
ENSG00000129484,PARP2,1103,972,950,317,581,375,585.9424196009015,1.2799298739549347,0.2812509440849761,4.308749650739128e-6,7.792684245085379e-6,Up
ENSG00000168509,HJV,0,0,0,12,27,42,8.927564626152764,-6.460873462667398,1.718864174628695,4.31772659430368e-6,7.80805271100459e-6,Down
ENSG00000110881,ASIC1,105,96,90,211,253,185,122.01530801654901,-1.1039515558415336,0.24198806809573062,4.325236941194791e-6,7.820765907879746e-6,Down
ENSG00000018280,SLC11A1,49,45,48,12,11,10,28.464396576572007,2.0400815703837205,0.45683753146183975,4.408207750319765e-6,7.969906519836645e-6,Up
ENSG00000177854,TMEM187,150,145,123,24,71,26,71.83907192197383,1.7986292374342205,0.4000115941717369,4.420751650240422e-6,7.991698432754272e-6,Up
ENSG00000070756,PABPC1,99344,94248,83072,76841,80685,76741,77469.72265030061,0.2658737322576955,0.0579704997155807,4.47029024519224e-6,8.079459333520996e-6,Up
ENSG00000113595,TRIM23,267,235,215,497,451,442,290.6400252901083,-0.9256981451571415,0.2027744914684945,4.47024849570102e-6,8.079459333520996e-6,Down
ENSG00000173698,ADGRG2,0,1,0,26,60,68,27.752876298545765,-6.412102811343489,1.7119665921219935,4.4914010557206235e-6,8.116713679748975e-6,Down
ENSG00000170525,PFKFB3,3719,3526,3114,2186,3323,2565,2589.663192416014,0.40186801169633435,0.08770811365502998,4.51498588992627e-6,8.158430239085766e-6,Up
ENSG00000171295,ZNF440,735,638,645,1005,1129,1388,798.1777205502455,-0.7749793892700191,0.1695894864466212,4.5225526500420786e-6,8.171196623836426e-6,Down
ENSG00000131043,AAR2,939,925,771,472,607,657,665.2803563689228,0.627554844049981,0.13717450564199066,4.532500318225603e-6,8.188261444460804e-6,Up
ENSG00000198189,HSD17B11,2912,2586,2386,1874,1965,1387,1892.4702224390599,0.6229032363654523,0.13618898117335473,4.558677730070066e-6,8.234639333190777e-6,Up
ENSG00000154328,NEIL2,338,361,299,155,222,119,231.55830925139108,1.0469604802565697,0.2299659992000716,4.596177710507869e-6,8.301457368457771e-6,Up
ENSG00000173276,ZBTB21,558,543,462,791,1071,1035,643.75235840322,-0.8501938124455634,0.18633142899008487,4.600774021150543e-6,8.308837704457262e-6,Down
ENSG00000204084,INPP5B,876,814,699,1195,1550,1393,1007.6616769895261,-0.7551740462415686,0.16536150358711318,4.604234073498538e-6,8.314164588596917e-6,Down
ENSG00000255837,TAS2R20,24,19,14,0,0,0,8.918778837031441,6.016459083698564,1.620258303150758,4.6433450119717145e-6,8.383860276576352e-6,Up
ENSG00000145604,SKP2,1983,1892,1701,2864,3780,2213,1908.8262988374681,-0.6176105327920612,0.1351425632150033,4.644877098783458e-6,8.385696983483149e-6,Down
ENSG00000205593,DENND6B,295,277,269,26,43,85,146.09889422306867,2.322020066908192,0.5268091699583067,4.665357257440718e-6,8.42173767141687e-6,Up
ENSG00000139364,TMEM132B,2,1,1,37,17,45,38.54536369328249,-4.111294393197118,1.0575141754246684,4.717693413989295e-6,8.515269318157984e-6,Down
ENSG00000047315,POLR2B,5529,4989,4528,3748,3442,3448,3923.2315262370626,0.5185510343843145,0.11347804518784094,4.722393966832697e-6,8.522809189115898e-6,Up
ENSG00000259417,CTXND1,0,0,0,73,63,43,24.10517270371932,-7.502231255510452,1.9618043500693263,4.778650235399125e-6,8.623383008440168e-6,Down
ENSG00000120549,KIAA1217,1,3,1,39,25,35,17.89326408163075,-3.8143328014556372,0.9597324362669878,4.779515742574466e-6,8.623989411216672e-6,Down
ENSG00000135747,ZNF670-ZNF695,1,1,0,65,52,9,23.07194949179623,-5.293136101960319,1.4301587150290185,4.781242406862811e-6,8.626149349023203e-6,Down
ENSG00000155367,PPM1J,25,17,16,0,0,0,8.983224544445008,6.040122052572161,1.629311214018174,4.784334935975197e-6,8.630772780724776e-6,Up
ENSG00000159202,UBE2Z,1926,1873,1611,1073,1665,1133,1283.8406095472767,0.5283674029454516,0.11573549755013007,4.8142358652134536e-6,8.683751248349583e-6,Up
ENSG00000108641,B9D1,232,192,198,351,517,465,290.35153475023697,-1.0481139455595372,0.23072412751357155,4.81716132459859e-6,8.68806595671153e-6,Down
ENSG00000239282,CASTOR1,21,20,30,0,0,0,9.290311216561959,6.347599815291704,1.7049209948338961,4.828002432963971e-6,8.706654520384981e-6,Up
ENSG00000125388,GRK4,105,67,57,296,300,135,135.75262433357673,-1.6017642147350872,0.3561876784124737,4.873321207663226e-6,8.787407929859252e-6,Down
ENSG00000177485,ZBTB33,2689,2378,2203,3419,4342,2993,2430.3366334408834,-0.5233786566922861,0.11472960904338503,4.897459744951828e-6,8.829956201657669e-6,Down
ENSG00000111445,RFC5,1453,1401,1244,663,963,595,891.4759455396339,0.9235424684368244,0.20317079664578008,4.9075134390177e-6,8.8471033641085e-6,Up
ENSG00000152942,RAD17,858,777,744,1108,1192,1233,812.924960114798,-0.5421264541203661,0.1188667879000037,4.909582215483681e-6,8.849853378242386e-6,Down
ENSG00000050555,LAMC3,25,16,8,146,39,220,84.9990951159273,-2.8513226424861684,0.6666361436150818,4.911478832079431e-6,8.852292488315788e-6,Down
ENSG00000167614,TTYH1,4,3,2,60,23,30,27.671810462401243,-3.298557027141527,0.7967474924633826,4.93337537946415e-6,8.890774306341234e-6,Down
ENSG00000125538,IL1B,40,38,27,86,98,252,94.18173247546751,-1.9700874378152877,0.44264321223806574,4.944498950301627e-6,8.90983503733963e-6,Down
ENSG00000124535,WRNIP1,1482,1352,1236,976,1094,1029,1012.7635628782857,0.4214256164534163,0.09243185520126643,5.018083184893543e-6,9.04143129596748e-6,Up
ENSG00000111676,ATN1,2114,2031,1821,1038,1116,884,1291.1046439582535,0.9949009618103917,0.21929498512589546,5.0257672368277345e-6,9.054274610491112e-6,Up
ENSG00000154957,ZNF18,228,213,197,351,478,335,261.0965934557121,-0.8180756746968318,0.1800404353563597,5.069991860245197e-6,9.132938223808201e-6,Down
ENSG00000183979,NPB,23,11,24,0,0,0,10.325156029380086,6.054048161788002,1.639094730254715,5.075236307023183e-6,9.141374429812408e-6,Up
ENSG00000107968,MAP3K8,146,136,130,198,341,342,181.7263535236395,-1.0432099660556542,0.23020353712047972,5.082471789903334e-6,9.153394572528251e-6,Down
ENSG00000153147,SMARCA5,3500,3217,2992,2287,2166,2228,2415.2172568386545,0.559405206457723,0.12288761677305224,5.102718184153786e-6,9.188841767108553e-6,Up
ENSG00000127928,GNGT1,0,0,0,33,48,26,14.675167840221516,-6.7969141599729355,1.8163115442743805,5.1480533470106186e-6,9.269455330102692e-6,Down
ENSG00000172458,IL17D,3,7,1,98,69,11,27.83474308474934,-3.5588026500759926,0.8806219745786121,5.1679552651628075e-6,9.304261673369274e-6,Down
ENSG00000132434,LANCL2,645,567,517,909,835,828,651.14053999994,-0.5503540411525439,0.12097681665120183,5.180595770400762e-6,9.325988495610921e-6,Down
ENSG00000134363,FST,43,45,28,3,0,0,12.626137155495043,4.65012576594299,1.241328151636711,5.181213119111227e-6,9.326069099799277e-6,Up
ENSG00000147481,SNTG1,0,0,0,40,5,33,20.830560572573006,-6.456595394063683,1.739074074034332,5.196592766197558e-6,9.352718560864733e-6,Down
ENSG00000100461,RBM23,2785,2489,2338,1362,1672,1988,1779.361518096705,0.6218301547755433,0.13678361943826395,5.2029302532898785e-6,9.363090041496579e-6,Up
ENSG00000147874,HAUS6,1542,1332,1295,2463,2862,1711,1551.478447819436,-0.7098969092480921,0.15626779385080716,5.204962742600076e-6,9.365712897864564e-6,Down
ENSG00000186810,CXCR3,163,164,155,40,6,9,67.80339351122909,2.849684183705453,0.6682821689160899,5.212727895279631e-6,9.378649282924404e-6,Up
ENSG00000144306,SCRN3,470,477,456,760,839,751,522.3385068310724,-0.7050783622653274,0.1552312096404688,5.227012493956168e-6,9.40331118859709e-6,Down
ENSG00000269035,ENSG00000269035,0,0,0,18,33,24,8.681423207774174,-6.31646725641923,1.706609141322626,5.23283117147775e-6,9.412739273443358e-6,Down
ENSG00000130226,DPP6,0,1,0,27,31,74,26.466180413354724,-6.222590738363639,1.6851025211811868,5.287491337314265e-6,9.510010921176541e-6,Down
ENSG00000112029,FBXO5,1958,1901,1597,1250,1517,1015,1189.8365869951763,0.5653522709201347,0.1244102633397854,5.293591846372278e-6,9.519931985614625e-6,Up
ENSG00000081760,AACS,564,555,480,219,384,277,368.4855798282555,0.9020969623844957,0.19914775071625437,5.317749404344627e-6,9.562320854268634e-6,Up
ENSG00000160131,VMA21,1681,1548,1432,2084,2188,1832,1572.3241875359845,-0.35815484388594554,0.0787744530642728,5.364573387662455e-6,9.64545439212342e-6,Down
ENSG00000096401,CDC5L,2974,2636,2370,3378,3748,3399,2637.8765077414473,-0.37132807820180275,0.08167996604853382,5.369554216701391e-6,9.653344269495834e-6,Down
ENSG00000113812,ACTR8,1170,1052,947,596,601,767,730.7217960081874,0.7032224677989237,0.15507706685939315,5.416790593330091e-6,9.737190727751962e-6,Up
ENSG00000167772,ANGPTL4,3,4,2,27,44,29,15.108090756545318,-3.103788676067427,0.7423828343618841,5.425590446540674e-6,9.751933038319853e-6,Down
ENSG00000127364,TAS2R4,17,19,21,0,0,0,8.695301801809165,6.029899778857253,1.6402778971233454,5.426276238130207e-6,9.752089525175419e-6,Up
ENSG00000139842,CUL4A,3720,3369,3113,4875,6133,4316,3819.985540420737,-0.5451658036671416,0.12009244315926361,5.428646660550807e-6,9.75527325761822e-6,Down
ENSG00000151952,TMEM132D,0,0,0,48,4,34,23.404829656529444,-6.5891834012359,1.7757044224264744,5.451447354297394e-6,9.795165417186535e-6,Down
ENSG00000137857,DUOX1,1,1,1,56,24,26,15.416202857302023,-4.537828432001821,1.209495281754537,5.4983457366625045e-6,9.878342748594625e-6,Down
ENSG00000159445,THEM4,300,317,286,526,866,732,435.28859429606314,-1.1673445998097303,0.2590275458566495,5.513262160948237e-6,9.904049197918262e-6,Down
ENSG00000136448,NMT1,3183,2941,2736,1902,2892,2203,2365.079006134917,0.3841733874481739,0.08461893969678062,5.52029512056485e-6,9.915589647525396e-6,Up
ENSG00000143819,EPHX1,668,611,629,228,289,391,404.45773806828583,1.082803901397553,0.23999643768003376,5.521759773083708e-6,9.91712682588901e-6,Up
ENSG00000121335,PRB2,0,0,0,42,9,54,12.415635594729928,-6.845665362075974,1.8361746719679006,5.527379680206387e-6,9.926125714575703e-6,Down
ENSG00000138092,CENPO,1236,1082,953,806,894,688,765.4223827616785,0.4829857533334061,0.10646736983970245,5.553724986228057e-6,9.972337402235983e-6,Up
ENSG00000197208,SLC22A4,208,210,164,318,480,286,239.51972223423329,-0.8427118392047954,0.1863482924468733,5.586108245804907e-6,1.0029379531268775e-5,Down
ENSG00000171121,KCNMB3,16,18,11,91,244,32,49.89532080866341,-2.700237393291605,0.6298503024622418,5.590173173521568e-6,1.0035571547483665e-5,Down
ENSG00000164077,MON1A,352,320,267,121,35,41,183.31060382309556,2.120902722761074,0.48180867852337117,5.594930824800372e-6,1.0043005650688612e-5,Up
ENSG00000174652,ZNF266,2252,1909,1914,1425,1534,1578,1555.9936472920426,0.44609200011716216,0.09835310387244729,5.600548900133975e-6,1.0051982422631645e-5,Up
ENSG00000233056,ERVH48-1,1,0,0,8,67,43,20.931713018074745,-5.985746671866281,1.6329718915917957,5.62315137023161e-6,1.0091437805016799e-5,Down
ENSG00000136715,SAP130,1014,915,813,1526,1963,1079,1026.039095707813,-0.6875485914524555,0.15187176380805442,5.628302016091494e-6,1.0099568495989671e-5,Down
ENSG00000134343,ANO3,0,0,1,31,17,29,17.71472093847199,-5.480196766544552,1.4988901914816837,5.656609974336758e-6,1.0149246889402633e-5,Down
ENSG00000164933,SLC25A32,1200,1100,969,15,39,0,633.134603866228,5.363333467967564,1.4664163559912176,5.689354820910403e-6,1.0206874250797295e-5,Up
ENSG00000110628,SLC22A18,264,235,195,87,87,22,128.59488084020137,1.7971421415421474,0.40455439843708185,5.695011925605925e-6,1.0215898044523051e-5,Up
ENSG00000132661,NXT1,354,334,287,166,125,99,242.9353012819207,1.31413377989642,0.29275441983113054,5.70229798384624e-6,1.0227841599040585e-5,Up
ENSG00000170965,PLAC1,1,2,2,51,35,28,19.21787787324025,-3.9593322643989257,1.0187983223046906,5.722655277832671e-6,1.0263224968656524e-5,Down
ENSG00000069667,RORA,0,1,0,29,24,24,12.80295530940137,-5.459488771786527,1.4949670279833147,5.766514501133187e-6,1.0340745149670522e-5,Down
ENSG00000137757,CASP5,0,1,0,27,59,44,13.37367487432523,-6.144245238403538,1.6758725928530311,5.782426751234687e-6,1.0368138146643613e-5,Down
