gene_id,gene_name,16h_1,16h_2,16h_3,8h_1,8h_2,8h_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000111799,COL12A1,0,3,0,1,4,2,1.639857782413902,-0.044566520305528975,0.3452244411000387,0.5229958154462726,NA,NS
ENSG00000111816,FRK,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000111834,RSPH4A,2,0,2,1,1,0,1.0103812937932288,0.035290998310390495,0.3507954141177972,0.5528277990294762,NA,NS
ENSG00000111837,MAK,0,1,1,2,1,3,1.316633500656294,-0.052799796437425224,0.35027405337372064,0.4285701863184098,NA,NS
ENSG00000111863,ADTRP,0,1,0,1,1,5,1.3277319307553908,-0.08490185382911573,0.3677564995678634,0.18393817482122082,NA,NS
ENSG00000112038,OPRM1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112041,TULP1,0,1,0,0,1,0,0.33285497372485856,0.0018805779109531634,0.35914719980179466,0.9598434567885155,NA,NS
ENSG00000112077,RHAG,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112115,IL17A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112116,IL17F,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112164,GLP1R,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112175,BMP5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112182,BACH2,0,1,1,0,1,0,0.5184859467836641,0.01813863497679702,0.35613553152703514,0.6919312062241969,NA,NS
ENSG00000112183,RBM24,1,1,0,0,0,0,0.34489335268037197,0.022897495804208596,0.3610313691461356,0.5513112413200996,NA,NS
ENSG00000112212,TSPO2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112214,FHL5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112246,SIM1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112273,HDGFL1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112280,COL9A1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112319,EYA4,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000112333,NR2E1,1,0,0,0,2,0,0.4833514118241683,-0.010175768304668983,0.35711987082338503,0.809699123560225,NA,NS
ENSG00000112337,SLC17A2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112414,ADGRG6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112462,OR12D3,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112494,UNC93A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112499,SLC22A2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112530,PACRG,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000112539,C6orf118,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112541,PDE10A,0,1,2,0,0,0,0.5470125755529179,0.04281791913313088,0.3625932773211212,0.3460562620781098,NA,NS
ENSG00000112559,MDFI,0,0,0,4,1,0,0.7320225718732963,-0.05806491118669067,0.36547809320402286,0.24845000068347758,NA,NS
ENSG00000112562,SMOC2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112619,PRPH2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112655,PTK7,0,1,2,3,3,3,1.960202719190139,-0.07403384706968859,0.3477498209419119,0.3432996308099774,NA,NS
ENSG00000112706,IMPG1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112761,CCN6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112769,LAMA4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112782,CLIC5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112796,ENPP5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112812,PRSS16,1,0,0,1,2,0,0.6270809687201044,-0.024567338458972757,0.3553108791407878,0.6164555147922322,NA,NS
ENSG00000112818,MEP1A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112837,TBX18,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000112852,PCDHB2,1,0,0,2,1,0,0.613706181326489,-0.02364870398708238,0.3553112945767494,0.6276928289290564,NA,NS
ENSG00000112902,SEMA5A,2,0,0,2,2,1,1.1101827288880248,-0.03677392795810681,0.34959129703675185,0.5506466371817297,NA,NS
ENSG00000112936,C7,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000112964,GHR,1,0,1,0,0,1,0.5250031763307897,0.017937289194225898,0.35602503753505393,0.6960911247175028,NA,NS
ENSG00000112981,NME5,0,1,0,0,0,0,0.17575062943530695,0.008927482858605075,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000113073,SLC4A9,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113083,LOX,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000113088,GZMK,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113100,CDH9,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113140,SPARC,1,2,1,1,2,4,1.8451311207572008,-0.03593829026662566,0.33670710302619244,0.6425793622449261,NA,NS
ENSG00000113196,HAND1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113205,PCDHB3,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113209,PCDHB5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113211,PCDHB6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113212,PCDHB7,0,1,0,0,0,0,0.17575062943530695,0.008927482858605075,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000113231,PDE8B,2,1,0,0,1,0,0.6711404202149887,0.03247741397846577,0.356409141145183,0.5166659923563282,NA,NS
ENSG00000113248,PCDHB15,0,2,0,1,0,1,0.6654602957934693,0.0032931958039443673,0.3528891820225508,0.946771339703161,NA,NS
ENSG00000113249,HAVCR1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113262,GRM6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113263,ITK,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113302,IL12B,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113327,GABRG2,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000113361,CDH6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113396,SLC27A6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113430,IRX4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113492,AGXT2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113494,PRLR,2,0,0,1,2,0,0.7962236919651695,-0.009564931586027359,0.35119624020235174,0.8560043195927773,NA,NS
ENSG00000113520,IL4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113525,IL5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113578,FGF1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113594,LIFR,0,0,0,0,2,0,0.3142086885791033,-0.015316319039740539,0.36175480776624197,0.6560212974815897,NA,NS
ENSG00000113600,C9,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113722,CDX1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113763,UNC5A,1,2,1,3,3,2,1.9492356187847864,-0.047397505460719164,0.3367615251793768,0.5546474232204581,NA,NS
ENSG00000113805,CNTN3,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000113889,KNG1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113905,HRG,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000113946,CLDN16,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000114113,RBP2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114115,RBP1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114124,GRK7,0,1,0,2,0,0,0.4632097432271793,-0.008553404204922559,0.35728875207053545,0.8374154215490863,NA,NS
ENSG00000114200,BCHE,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114248,LRRC31,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000114251,WNT5A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114279,FGF12,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114349,GNAT1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114374,USP9Y,2,1,2,0,1,1,1.212631846359519,0.05230800630291185,0.3512624388154072,0.4231307904154127,NA,NS
ENSG00000114405,CEP15,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000114487,MORC1,2,0,2,0,0,0,0.709547392607741,0.059878418431149175,0.3664652686641104,0.2328747090344907,NA,NS
ENSG00000114529,C3orf52,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114547,ROPN1B,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000114638,UPK1B,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114698,PLSCR4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114771,AADAC,1,0,0,0,0,0,0.16914272324506505,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000114790,ARHGEF26,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000114805,PLCH1,0,1,0,1,0,0,0.31948018633124314,0.001828218014927151,0.35938743275608415,0.9604324996038567,NA,NS
ENSG00000114854,TNNC1,1,1,0,3,3,3,1.758083496317593,-0.09227736260769763,0.3612191369446197,0.21271462447524678,NA,NS
ENSG00000114948,ADAM23,0,0,1,0,3,1,0.8271734859543797,-0.03982027159771521,0.3563485554704141,0.45435621457362185,NA,NS
ENSG00000115008,IL1A,1,0,1,5,3,1,1.7149639936791257,-0.08562718992820358,0.3593282904346348,0.2367471454783301,NA,NS
ENSG00000115041,KCNIP3,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115085,ZAP70,0,1,1,2,0,4,1.3297586363936618,-0.04879737554514517,0.35110789643748963,0.4462550260004004,NA,NS
ENSG00000115138,POMC,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115155,OTOF,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115221,ITGB6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115226,FNDC4,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000115252,PDE1A,0,1,0,1,1,1,0.6468140106477139,-0.028294535466981695,0.35434095072549737,0.5851296922200682,NA,NS
ENSG00000115263,GCG,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115290,GRB14,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000115295,CLIP4,0,1,0,0,0,0,0.17575062943530695,0.008927482858605075,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000115297,TLX2,3,1,0,1,0,2,1.1673673161202767,0.017432761391788117,0.34546598214311397,0.7806253406844081,NA,NS
ENSG00000115353,TACR1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115361,ACADL,1,0,0,0,0,0,0.16914272324506505,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000115363,EVA1A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115380,EFEMP1,0,0,0,1,3,0,0.6150425897645911,-0.04686569753541103,0.36278564987847084,0.32265373336556646,NA,NS
ENSG00000115386,REG1A,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115423,DNAH6,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000115461,IGFBP5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115468,EFHD1,0,1,0,0,0,1,0.3459801094622262,0.0019308853794867266,0.35891873916839123,0.9592843816955853,NA,NS
ENSG00000115474,KCNJ13,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115488,NEU2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115590,IL1R2,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000115592,PRKAG3,1,1,0,0,1,0,0.5019976969699236,0.016998728715168568,0.3562147423698487,0.7077710382927945,NA,NS
ENSG00000115593,SMYD1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115594,IL1R1,0,1,0,2,0,1,0.6334392232540985,-0.024674789153651275,0.3552514872183248,0.6158674500649652,NA,NS
ENSG00000115598,IL1RL2,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000115602,IL1RL1,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000115616,SLC9A2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115641,FHL2,0,1,0,0,0,0,0.17575062943530695,0.008927482858605075,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000115665,SLC5A7,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115705,TPO,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115850,LCT,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000115896,PLCL1,0,1,0,0,0,2,0.5162095894891454,-0.01190200875890613,0.35682213154804265,0.7825483690993614,NA,NS
ENSG00000115963,RND3,0,0,2,0,2,0,0.6854706346967142,0.003928170057692689,0.3540996454932127,0.9336868684968078,NA,NS
ENSG00000116014,KISS1R,0,0,1,1,0,0,0.3293605299547417,0.0018670062777953577,0.35920922113907666,0.9599954225962771,NA,NS
ENSG00000116031,CD207,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116035,VAX2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116039,ATP6V1B1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116106,EPHA4,0,0,0,3,1,0,0.5882930149773602,-0.04461997881565974,0.36238417319437843,0.3395911345684573,NA,NS
ENSG00000116117,PARD3B,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116132,PRRX1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116141,MARK1,1,0,1,0,1,0,0.5118780405934221,0.01767643767148603,0.35616483665143794,0.698323911304848,NA,NS
ENSG00000116176,TPSG1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116183,PAPPA2,2,1,0,6,2,1,1.8608515859070764,-0.06773146071072407,0.3480267044423361,0.3681709842366,NA,NS
ENSG00000116194,ANGPTL1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116218,NPHS2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116329,OPRD1,1,0,0,0,0,0,0.16914272324506505,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000116544,DLGAP3,2,2,0,0,2,1,1.1742248739667664,0.01808398042273851,0.3451176006876372,0.774750750421877,NA,NS
ENSG00000116690,PRG4,1,3,0,1,0,1,1.0103536484738411,0.03329929877859946,0.35063132238984535,0.5727072277655397,NA,NS
ENSG00000116703,PDC,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116721,PRAMEF1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116726,PRAMEF12,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116729,WLS,0,0,2,1,3,1,1.1565340159091213,-0.03532741174392822,0.34914149042645787,0.5673256305215375,NA,NS
ENSG00000116745,RPE65,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116748,AMPD1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116783,TNNI3K,1,0,1,0,0,1,0.5250031763307897,0.017937289194225898,0.35602503753505393,0.6960911247175028,NA,NS
ENSG00000116785,CFHR3,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116824,CD2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000116882,HAO2,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000116981,NT5C1A,1,1,0,0,0,0,0.34489335268037197,0.022897495804208596,0.3610313691461356,0.5513112413200996,NA,NS
ENSG00000116983,HPCAL4,0,1,0,3,3,1,1.2484818130186897,-0.08335010883943068,0.3665087511844747,0.1942656004854643,NA,NS
ENSG00000116996,ZP4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117069,ST6GALNAC5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117122,MFAP2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117152,RGS4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117154,IGSF21,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000117215,PLA2G2D,0,1,0,1,1,0,0.47658453062079476,-0.010706830399033643,0.35589838754193287,0.8104501496594625,NA,NS
ENSG00000117228,GBP1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117281,CD160,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117322,CR2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117400,MPL,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000117472,TSPAN1,0,1,0,2,1,1,0.7905435675436502,-0.04220345229450443,0.35556611788559267,0.44604885542616135,NA,NS
ENSG00000117477,CCDC181,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000117501,MROH9,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117519,CNN3,0,0,2,0,1,0,0.5283662904071627,0.01669889841316119,0.3572090121804224,0.7008376447819324,NA,NS
ENSG00000117560,FASLG,0,0,0,1,0,0,0.14372955689593617,-0.00619139277140158,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000117595,IRF6,1,0,2,4,2,3,1.9402200256062816,-0.07294801738090703,0.3477783607483872,0.3474938070692464,NA,NS
ENSG00000117598,PLPPR5,1,0,0,0,1,1,0.49647654756153586,-0.012415214023748686,0.355760063909771,0.78351255986589885,NA,NS
ENSG00000117600,PLPPR4,1,1,0,1,0,0,0.48862290957630816,0.0167287841135608,0.35636472487757936,0.7101492241973101,NA,NS
ENSG00000117601,SERPINC1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117791,MTARC2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117834,SLC5A9,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117971,CHRNB4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000117983,MUC5B,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118004,COLEC11,0,3,1,1,0,0,0.8566124182606625,0.04851498378674492,0.3587008114861296,0.36861122948488473,NA,NS
ENSG00000118017,A4GNT,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118156,ZNF541,0,1,0,1,2,4,1.3146067950180234,-0.08665424132602507,0.36801375466713776,0.1803269554086793,NA,NS
ENSG00000118160,SLC8A2,0,1,2,1,2,1,1.1751803010548767,-0.007820545426414511,0.3428399686633175,0.9045494769681671,NA,NS
ENSG00000118194,TNNT2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118231,CRYGD,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118245,TNP1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118271,TTR,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118298,CA14,0,0,1,0,0,2,0.526089933112644,-0.012040171422901593,0.3567053928585115,0.7812996714658638,NA,NS
ENSG00000118307,DNAI7,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000118322,ATP10B,0,3,0,0,0,0,0.5272518883059208,0.03514803741874113,0.3624326111623796,0.39873057342930424,NA,NS
ENSG00000118402,ELOVL4,0,0,0,1,1,1,0.47106338121240704,-0.03778722930127833,0.3604865376419851,0.41160045676225926,NA,NS
ENSG00000118432,CNR1,0,0,2,1,0,0,0.5149915030135471,0.01643396075475089,0.3573527815178585,0.7031956830093935,NA,NS
ENSG00000118434,SPACA1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118491,ZC2HC1B,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118492,ADGB,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118508,RAB32,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118514,ALDH8A1,0,3,0,2,1,0,0.9718153463873448,0.0058735042564096234,0.3487097345250757,0.9170532304746876,NA,NS
ENSG00000118520,ARG1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118526,TCF21,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118702,GHRH,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118729,CASQ2,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000118733,OLFM3,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000118777,ABCG2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118849,RARRES1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000118922,KLF12,0,0,2,2,0,3,1.169409499990241,-0.03310102114174735,0.3501779381808676,0.5787159675803033,NA,NS
ENSG00000118946,PCDH17,0,0,1,0,0,1,0.3558604530857247,0.001968077914081136,0.35875123521048435,0.9588752256111538,NA,NS
ENSG00000118972,FGF23,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119121,TRPM6,2,0,0,1,3,3,1.4640164763354788,-0.06317037786896006,0.35395808345920593,0.3450924379786851,NA,NS
ENSG00000119125,GDA,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119147,ECRG4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119283,TRIM67,2,1,0,6,4,0,2.0048307944592607,-0.07265479165569108,0.3508835706812266,0.32906484208795495,NA,NS
ENSG00000119457,SLC46A2,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000119614,VSX2,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119698,PPP4R4,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119782,FKBP1B,0,1,0,0,0,1,0.3459801094622262,0.0019308853794867266,0.35891873916839123,0.9592843816955853,NA,NS
ENSG00000119862,LGALSL,0,0,1,0,0,1,0.3558604530857247,0.001968077914081136,0.35875123521048435,0.9588752256111538,NA,NS
ENSG00000119888,EPCAM,0,0,0,0,1,0,0.15710434428955164,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000119913,TECTB,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119919,NKX2-3,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000119938,PPP1R3C,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119946,CNNM1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000119973,PRLHR,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120054,CPN1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120057,SFRP5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120068,HOXB8,1,2,1,3,1,1,1.4647974501787637,-0.0054317247237325615,0.33737561741645333,0.9401840209132998,NA,NS
ENSG00000120075,HOXB5,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120088,CRHR1,0,0,1,0,0,0,0.1856309730588055,0.008927482858605078,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000120094,HOXB1,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120156,TEK,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120160,EQTN,0,0,0,0,1,1,0.32733382431647084,-0.019102592406085812,0.3606602135755478,0.6125505401753142,NA,NS
ENSG00000120210,INSL6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120211,INSL4,0,0,0,0,0,1,0.1702294800269192,-0.006191392771401583,0.36185201682865215,0.8468854923204627,NA,NS
ENSG00000120215,MLANA,0,1,0,0,0,0,0.17575062943530695,0.008927482858605075,0.36207694015882297,0.7807738626356255,NA,NS
ENSG00000120235,IFNA6,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
ENSG00000120242,IFNA8,0,0,0,0,0,0,0,0,0.4121420535959815,NA,NA,NS
