gene_id	gene_name	16_1	16_2	16_3	A_1	A_2	A_3
ENSG00000235824.5	LINC00837	0	0	0	0	0	0
ENSG00000235827.2	TUBB8P9	0	0	0	0	0	0
ENSG00000235828.5	RPL36AP26	0	0	0	0	0	0
ENSG00000235829.1	TBCAP2	0	0	0	0	0	0
ENSG00000235830.2	SRGAP3-AS4	0	0	0	0	0	0
ENSG00000235831.8	BHLHE40-AS1	0.078462	0.122161	0.083414	0.204526	0.128614	0.137594
ENSG00000235832.2	CNN2P3	0	0	0	0	0	0
ENSG00000235833.1	ENSG00000235833	0.092218	0	0	0	0	0
ENSG00000235834.1	ENSG00000235834	0	0	0	0	0	0.0316
ENSG00000235836.1	KIF3AP1	0	0	0	0	0	0
ENSG00000235837.1	ENSG00000235837	0.247479	0.085731	0.174788	0.156208	0.086387	0.188006
ENSG00000235838.1	HSP90AB7P	0	0	0.018447	0	0	0
ENSG00000235840.1	ENSG00000235840	0	0	0	0	0	0
ENSG00000235843.1	ENSG00000235843	0	0	0	0	0	0
ENSG00000235845.1	ENSG00000235845	0	0	0	0	0	0
ENSG00000235847.2	LDHAP7	0.26379	0.809159	0.289779	0.14622	0.208149	0.112466
ENSG00000235848.4	RMDN2-AS1	0	0	0	0	0	0
ENSG00000235849.1	HS6ST2-AS1	0	0	0	0	0	0
ENSG00000235852.1	ENSG00000235852	2.270189	2.46176	2.857844	1.488311	1.096799	0.70952
ENSG00000235855.3	OR7E145P	0	0	0	0	0	0
ENSG00000235857.1	CTBP2P1	0	0	0	0	0	0
ENSG00000235858.1	ENSG00000235858	0	0	0	0	0	0
ENSG00000235859.5	ENSG00000235859	6.808179	7.849576	6.164222	8.287637	7.945125	9.207012
ENSG00000235861.1	ENSG00000235861	0	0	0	0	0	0
ENSG00000235862.2	ENSG00000235862	0	0	0	0	0	0
ENSG00000235863.4	B3GALT4	1.162809	1.159321	1.455329	2.712766	2.986915	2.63458
ENSG00000235864.1	HSPA8P6	0	0	0	0	0	0
ENSG00000235865.2	GSN-AS1	0	0	0.009182	0.016048	0.008825	0.009425
ENSG00000235868.3	GAPDHP31	0	0	0	0	0	0
ENSG00000235869.1	ENSG00000235869	0	0	0	0	0	0
ENSG00000235871.1	ENSG00000235871	0	0	0	0	0	0
ENSG00000235872.2	ENSG00000235872	0.325423	0.270134	0.138072	0.184043	0.067763	0.220251
ENSG00000235875.3	ARHGEF7-AS2	0	0	0	0	0	0
ENSG00000235876.2	FEM1AP4	0.021965	0	0	0	0	0
ENSG00000235879.1	FAR1P1	0	0	0	0	0	0
ENSG00000235880.1	ENSG00000235880	0	0	0	0	0	0
ENSG00000235881.2	ENSG00000235881	0	0	0	0	0	0
ENSG00000235884.4	LINC00941	0	0	0	0	0	0
ENSG00000235885.8	LINC01828	0	0	0	0	0	0
ENSG00000235886.1	ENSG00000235886	0	0	0	0	0	0
ENSG00000235887.2	LINC02799	0	0	0	0	0	0
ENSG00000235888.5	LINC02940	0.624196	0.335352	0.584989	0.817881	0.97237	0.798876
ENSG00000235890.2	TSPEAR-AS1	0	0.021105	0	0.019058	0.041961	0
ENSG00000235892.1	PKMP2	0.026285	0	0	0	0	0
ENSG00000235893.5	ENSG00000235893	0	0	0	0	0	0
ENSG00000235895.1	ENSG00000235895	0	0	0	0	0	0
ENSG00000235897.1	TM4SF19-AS1	0	0.024659	0.025379	0.111388	0.392112	0.131489
ENSG00000235899.4	LINC01564	0	0	0	0	0	0
ENSG00000235901.2	CCSER2P1	0	0	0	0	0	0
ENSG00000235902.1	ENSG00000235902	0	0	0	0	0	0
ENSG00000235903.11	CPB2-AS1	1.258357	1.894757	3.944254	1.357341	5.774852	1.862797
ENSG00000235904.3	RBMS3-AS3	0	0	0	0	0	0
ENSG00000235907.2	ENSG00000235907	0	0	0	0	0	0
ENSG00000235908.1	RHOA-IT1	0.452596	0	0.119483	0	0.119716	0.131253
ENSG00000235910.2	APOA1-AS	0	0	0	0.047253	0	0.115245
ENSG00000235911.1	ENSG00000235911	0	0	0	0	0	0
ENSG00000235912.1	ENSG00000235912	5.217774	2.38089	1.940065	5.308829	2.154839	4.0146
ENSG00000235914.2	MACROD2-AS1	0	0	0	0	0	0
ENSG00000235916.1	MRPS18CP7	0	0	0	0	0.165252	0
ENSG00000235917.1	MTCO2P11	0	0	0	0	0	0
ENSG00000235919.5	ASH1L-AS1	1.566854	1.39898	1.16069	1.020189	0.698358	1.156216
ENSG00000235920.1	THRAP3P3	0.244763	0.253506	0.103934	0.27573	0.050698	0.0547
ENSG00000235922.1	ENSG00000235922	0	0	0	0	0	0
ENSG00000235924.1	ZNRF2P3	0	0	0	0	0	0
ENSG00000235926.1	RPS29P15	0	0	0	0	0	0
ENSG00000235927.4	NEXN-AS1	0	0	0	0	0	0
ENSG00000235929.1	TPT1P14	0	0	0	0	0	0
ENSG00000235930.3	HSPE1P12	0	0	0	0	0	0
ENSG00000235931.2	LINC01553	0	0	0	0	0	0
ENSG00000235932.2	ENSG00000235932	0	0	0	0	0	0
ENSG00000235933.2	LINC01779	0	0	0	0	0	0
ENSG00000235934.2	ENSG00000235934	0.248839	0.062349	0.364225	0.037533	0.479597	0.939967
ENSG00000235937.1	RPL21P30	0	0	0	0	0	0
ENSG00000235939.1	ENSG00000235939	0	0	0	0	0	0
ENSG00000235940.1	MTND1P21	0	0	0	0	0	0
ENSG00000235942.3	LCE6A	0	0	0	0	0	0
ENSG00000235943.1	TMEM212-IT1	0	0	0	0	0	0
ENSG00000235944.11	ZNF815P	1.530376	1.031348	1.462067	1.385239	1.439173	0.919494
ENSG00000235945.1	ENSG00000235945	0	0	0	0	0	0
ENSG00000235946.2	H2BW3P	0	0	0	0	0	0
ENSG00000235947.1	EGOT	0.183621	0.063254	0	0.228779	0.441077	0.338328
ENSG00000235951.1	ENSG00000235951	0	0	0	0	0	0
ENSG00000235954.9	TTC28-AS1	5.99185	5.067817	6.471198	7.924441	9.078915	9.303666
ENSG00000235955.1	CICP20	0	0	0	0	0	0
ENSG00000235957.1	COX7CP1	1.319086	0.611896	0.635945	1.283849	0	0.79705
ENSG00000235958.5	UBOX5-AS1	0	0.050445	0	0	0	0
ENSG00000235959.1	ENSG00000235959	0	0	0	0	0	0
ENSG00000235961.6	PNMA6A	0	0	0	0.017856	0	0
ENSG00000235962.5	RPL7AP53	0	0.130839	0.143589	0.119528	0	0
ENSG00000235963.1	MCCD1P1	0	0	0	0	0	0
ENSG00000235964.1	FXYD6P2	0	0	0	0	0	0
ENSG00000235965.2	ENSG00000235965	0	0	0	0	0	0
ENSG00000235967.1	COX5BP3	0	0	0	0	0	0
ENSG00000235968.1	FBXL12P1	0	0	0	0	0	0
ENSG00000235969.1	CHEK2P4	0	0	0	0	0	0
ENSG00000235972.1	ENSG00000235972	0	0	0	0	0	0
ENSG00000235974.2	VN2R19P	0	0	0	0	0	0
ENSG00000235975.1	TPM2P1	0	0	0	0	0	0
ENSG00000235976.2	H2BP8	0	0	0	0	0	0
ENSG00000235978.8	ENSG00000235978	0.939079	0.508599	0.773782	1.275009	1.612595	2.603675
ENSG00000235979.9	ENSG00000235979	0	0	0	0	0	0
ENSG00000235981.2	ENSG00000235981	0	0	0	0	0	0
ENSG00000235984.5	GPC5-AS1	0	0	0	0	0	0
ENSG00000235988.1	ENSG00000235988	0.469681	0	0	0.458094	0	0
ENSG00000235989.4	MORC2-AS1	1.948517	1.567297	1.902606	2.238478	2.761527	2.460935
ENSG00000235990.2	RPL23AP20	0	0.161139	0	0	0	0
ENSG00000235991.4	ENSG00000235991	0	0	0	0	0	0
ENSG00000235992.1	GRAMD4P2	0	0	0	0	0	0
ENSG00000235993.1	ENSG00000235993	0	0	0	0	0	0
ENSG00000235994.4	ENSG00000235994	0	0	0	0	0	0
ENSG00000235995.1	UBE2V1P6	0	0	0	0	0	0
ENSG00000235996.1	ENSG00000235996	0	0	0	0	0	0
ENSG00000235997.4	LINC01936	0	0	0	0	0	0
ENSG00000235998.1	TAAR7P	0	0	0	0	0	0
ENSG00000236003.1	ENSG00000236003	0	0.085022	0	0	0	0
ENSG00000236004.2	ENSG00000236004	0	0	0	0	0	0
ENSG00000236005.1	ENSG00000236005	0	0	0	0	0	0
ENSG00000236007.1	MTCO1P46	0	0	0	0	0	0
ENSG00000236008.5	LINC01814	0.248596	0.048231	0.239555	0.526113	0.57606	0.523805
ENSG00000236009.1	ENSG00000236009	0	0	0	0	0	0
ENSG00000236012.2	HIGD1AP12	0	0	0	0	0	0
ENSG00000236013.8	LINC02941	0	0	0	0	0	0
ENSG00000236015.1	TMX1P1	0	0	0.064214	0.056982	0.062919	0
ENSG00000236017.8	ASMTL-AS1	0	1.071809	2.020742	4.401053	0.6079	1.243194
ENSG00000236018.2	ENSG00000236018	0.066737	0	0	0	0	0
ENSG00000236021.4	COP1-DT	0.344032	0.208056	0.153166	0.260116	0.574802	0.389595
ENSG00000236022.6	ENSG00000236022	0	0	0	0	0	0
ENSG00000236024.1	PRRX2-AS1	0	0	0	0	0	0
ENSG00000236025.1	ENSG00000236025	0	0	0	0	0	0
ENSG00000236026.1	ENSG00000236026	0	0	0	0	0	0
ENSG00000236027.3	PATE3	0	0	0	0	0	0
ENSG00000236028.1	EYA2-AS1	0	0	0	0	0	0
ENSG00000236031.1	ENSG00000236031	0	0	0	0	0	0
ENSG00000236032.3	OR5H14	0	0	0	0	0	0
ENSG00000236035.2	NSA2P1	0	0	0.067417	0.059869	0	0
ENSG00000236036.2	LINC00445	0	0	0	0	0	0
ENSG00000236039.3	LINC02889	0	0	0	0.023836	0	0.02558
ENSG00000236040.1	CHIAP1	0	0	0	0	0	0
ENSG00000236041.1	COX6CP18	0	0	0	0	0	0
ENSG00000236042.2	ENSG00000236042	0	0	0	0	0	0
ENSG00000236044.1	FABP5P2	0	0	0	0.158387	0	0
ENSG00000236045.1	ENSG00000236045	0	0	0	0	0	0
ENSG00000236046.1	ENSG00000236046	0	0	0	0	0	0
ENSG00000236047.1	RPL13AP12	0.093966	0.195463	0.099443	0.089237	0	0
ENSG00000236048.2	SSBL5P	0	0	0	0	0	0
ENSG00000236049.1	LINC01920	0	0	0	0	0	0
ENSG00000236051.7	MYCBP2-AS1	0.917407	0.726569	0.363564	0.398772	0.264012	0.377818
ENSG00000236052.2	LINC01643	0	0	0	0	0	0
ENSG00000236053.1	LINC01067	0	0	0	0	0	0
ENSG00000236054.1	SYN3-AS1	0	0	0	0	0	0
ENSG00000236056.1	GAPDHP14	0	0	0	0	0	0
ENSG00000236058.3	RPL17P36	0.208146	0.216805	0.361231	0.098983	0.5316	0.239904
ENSG00000236060.2	HSPB1P1	0.396348	0.393149	0.404028	0.385421	0	0.986014
ENSG00000236062.1	GSTM5P1	0	0	0	0	0	0
ENSG00000236064.3	ENSG00000236064	0	0	0	0	0	0
ENSG00000236065.2	ENSG00000236065	0	0	0	0	0	0
ENSG00000236068.2	NT5ELP	0	0	0	0	0	0
ENSG00000236069.2	ENSG00000236069	0	0	0	0	0	0
ENSG00000236072.1	SRSF2P1	0	0	0	0	0	0
ENSG00000236073.2	ENSG00000236073	0	0	0	0	0	0
ENSG00000236075.1	ENSG00000236075	0	0	0	0	0	0
ENSG00000236076.1	LINC01072	0	0	0	0	0	0
ENSG00000236077.2	SLC6A14P1	0	0	0	0	0	0
ENSG00000236078.2	LINC01447	0	0	0	0	0	0
ENSG00000236079.1	ENSG00000236079	0	0	0	0	0	0
ENSG00000236080.2	YAP1P2	0	0	0	0	0	0
ENSG00000236081.1	ELFN1-AS1	9.62803	10.269774	10.555785	4.559619	5.131079	4.817462
ENSG00000236083.2	OR13E1P	0	0	0	0	0	0
ENSG00000236085.1	ACTG1P4	0	0	0	0	0.139816	0
ENSG00000236086.4	HMGN2P28	0	0	0.365576	0	0	0
ENSG00000236088.12	COX10-DT	5.492346	4.10554	3.914536	3.917223	4.357379	4.439302
ENSG00000236090.2	LDHAP3	0	0.059232	0.135765	0.122121	0.099033	0.060906
ENSG00000236091.1	LINC02243	0	0	0	0	0	0
ENSG00000236094.3	LINC00545	0	0	0	0	0	0
ENSG00000236095.1	ENSG00000236095	0	0	0	0	0	0
ENSG00000236097.1	BNIP3P2	0	0	0	0	0	0
ENSG00000236098.1	ENSG00000236098	0	0	0	0	0	0
ENSG00000236099.1	ENSG00000236099	0	0	0	0	0	0
ENSG00000236101.1	RAC1P7	0	0	0	0	0	0
ENSG00000236102.2	ENSG00000236102	0	0	0	0	0	0
ENSG00000236104.3	ZBTB22	8.899649	8.769477	8.901808	11.752913	11.369069	11.080726
ENSG00000236105.1	PRELID3BP10	0	0	0	0	0	0
ENSG00000236106.3	ENSG00000236106	0	0	0	0	0	0
ENSG00000236107.10	SCN1A-AS1	0	0	0.019167	0	0	0
ENSG00000236108.1	ENSG00000236108	0	0	0	0	0	0
ENSG00000236109.2	ENSG00000236109	0	0	0	0	0	0
ENSG00000236110.1	OR2AM1P	0	0	0	0	0	0
ENSG00000236111.5	RPL6P1	0.077247	0.080255	0.081863	0	0	0
ENSG00000236114.1	ENSG00000236114	0	0	0	0	0	0
ENSG00000236115.1	ENSG00000236115	0	0	0	0	0	0
ENSG00000236116.1	ENSG00000236116	0	0	0	0	0	0
ENSG00000236117.1	LINC01639	0	0	0	0	0	0
ENSG00000236118.1	ENSG00000236118	0	0	0	0	0	0
ENSG00000236119.1	ENSG00000236119	0	0	0	0	0	0
ENSG00000236120.7	LINC03070	0	0	0	0	0	0
ENSG00000236121.1	HAUS6P2	0	0	0	0	0	0
ENSG00000236123.1	CEACAMP11	0	0	0	0	0	0
ENSG00000236124.1	HMGN2P23	0	0	0	0	0	0
ENSG00000236125.3	USP17L4	0	0	0	0	0	0
ENSG00000236126.3	CT47A3	0	0	0	0	0	0
ENSG00000236129.1	ENSG00000236129	0	0	0	0	0	0
ENSG00000236130.2	PTCSC2	0	0	0	0	0	0
ENSG00000236131.1	MED13P1	0	0	0	0	0	0
ENSG00000236132.1	ENSG00000236132	0	0	0	0	0	0
ENSG00000236133.2	LINC01069	0	0	0	0	0	0
ENSG00000236136.1	ADORA2BP1	0	0.060991	0	0.055355	0	0
ENSG00000236137.1	CD101-AS1	0	0	0.05122	0.044964	0.024756	0.026541
ENSG00000236138.4	DUX4L26	0	0	0	0	0	0
ENSG00000236140.1	ENSG00000236140	0	0.379037	0	0	0.79163	0.295003
ENSG00000236141.2	ENSG00000236141	0	0	0	0	0	0
ENSG00000236144.9	TMEM147-AS1	7.426543	7.693437	6.984679	7.708506	7.749946	7.105769
ENSG00000236145.1	ENSG00000236145	0	0	0	0	0	0
ENSG00000236146.2	ENSG00000236146	0	0	0	0	0	0
ENSG00000236148.5	RPL23AP37	0	0	0.21821	0.098762	0	0
ENSG00000236151.1	ENSG00000236151	0	0	0	0	0	0
ENSG00000236152.1	MRPS36P1	0	0	0.276232	0	0	0
ENSG00000236153.1	UBE2E3-DT	0	0	0	0	0	0
ENSG00000236154.3	ENSG00000236154	17.908809	16.36546	17.022421	11.389339	13.573344	13.592391
ENSG00000236155.9	ZPLD2P	0	0	0	0	0	0
ENSG00000236156.2	CHCHD4P3	0	0	0	0	0	0
ENSG00000236158.1	RFC3P1	0	0	0	0	0	0
ENSG00000236159.1	ENSG00000236159	0	0	0	0	0	0
ENSG00000236160.1	ENSG00000236160	0	0	0	0	0	0
ENSG00000236162.1	ENSG00000236162	0	0	0	0	0	0
ENSG00000236164.1	ENSG00000236164	0	0	0	0	0	0
ENSG00000236165.1	PRADC1P1	0.445394	0.117255	0.355994	0.106368	0.116965	0
ENSG00000236167.1	GAPDHP57	0	0	0	0	0	0
ENSG00000236168.1	ENSG00000236168	0	0	0	0	0	0
ENSG00000236170.1	IGHD1-1	0	0	0	0	0	0
ENSG00000236171.1	RPL12P26	0	0	0	0	0	0
ENSG00000236172.7	MIR7515HG	0	0.159931	0	0	0	0
ENSG00000236173.1	ENSG00000236173	0	0	0	0	0	0
ENSG00000236175.3	SSU72P6	0	0	0	0	0	0
ENSG00000236176.2	LINC00353	0	0	0	0	0	0
ENSG00000236179.1	PRAMEF35P	0	0	0	0	0	0
ENSG00000236180.2	ENSG00000236180	0	0	0	0	0	0
ENSG00000236182.1	ENOPH1P1	0	0	0	0	0	0
ENSG00000236184.1	TCEA1P4	0	0.28092	0.062229	0.055189	0.183784	0
ENSG00000236185.1	HNRNPDLP3	0	0	0	0	0	0
ENSG00000236187.1	GJA6P	0	0	0	0	0	0
ENSG00000236188.1	PRKX-AS1	0	0	0	0	0	0
ENSG00000236189.2	RPL18AP15	0	0	0	0	0	0
ENSG00000236190.1	ENSG00000236190	0	0	0	0	0	0
ENSG00000236191.3	RPS15AP25	0	0	0	0	0	0
ENSG00000236193.3	LINC01953	0	0	0	0	0	0
ENSG00000236194.3	ENSG00000236194	0.029866	0.030863	0	0.027903	0	0
ENSG00000236195.1	MRM3P2	0	0	0	0	0	0
ENSG00000236197.5	PPP1R9A-AS1	0	0	0	0	0	0
ENSG00000236199.1	SMARCA2-AS1	0	0	0	0.150167	0.334089	0.184939
ENSG00000236200.7	KDM4A-AS1	2.194143	3.237824	2.662545	2.861961	2.231499	2.361044
ENSG00000236202.1	GRM7-AS1	0	0	0	0	0	0
ENSG00000236204.7	LINC01376	0.302569	0.31342	0.094684	0.288646	0.421802	0.166036
ENSG00000236205.1	ENSG00000236205	0	0	0	0	0	0
ENSG00000236206.2	ENSG00000236206	0	0	0	0	0	0
ENSG00000236208.3	C10orf71-AS1	0	0	0	0	0	0
ENSG00000236209.1	ENSG00000236209	0.466283	0.414778	0.141298	0.251248	0.069388	0.075206
ENSG00000236211.1	MTCO1P7	0	0	0	0	0	0
ENSG00000236212.2	ENSG00000236212	0	0	0	0	0	0
ENSG00000236213.4	CDC42EP3-AS1	0	0	0	0	0	0
ENSG00000236216.5	PPP1R11P1	0	0	0.196869	0	0	0
ENSG00000236217.4	C1DP2	0	0	0	0	0	0
ENSG00000236226.1	ENSG00000236226	0	0	0	0	0	0
ENSG00000236229.1	VEZF1P1	0	0.030032	0	0	0	0
ENSG00000236230.2	ENSG00000236230	0	0	0	0	0	0
ENSG00000236231.1	ENSG00000236231	0	0	0	0	0	0
ENSG00000236232.1	MTCYBP24	0	0	0	0	0	0
ENSG00000236234.1	ENSG00000236234	0	0	0	0	0	0
ENSG00000236235.1	ENSG00000236235	0	0	0	0	0	0
ENSG00000236238.2	ENSG00000236238	0	0	0	0	0	0
ENSG00000236240.1	GPC5-IT1	0	0	0	0	0	0
ENSG00000236241.1	DDX5P1	0	0	0	0	0	0
ENSG00000236242.1	MYO16-AS1	0	0	0	0	0	0
ENSG00000236243.2	RPL6P29	0	0	0	0	0	0
ENSG00000236244.1	SLC35F3-AS1	0	0	0	0	0	0
ENSG00000236246.2	ENSG00000236246	0	0	0	0	0	0
ENSG00000236248.1	TMEM258P1	0	0	0	0	0	0
ENSG00000236252.3	ENSG00000236252	0	0	0	0	0	0
ENSG00000236253.8	SLC25A3P1	0	0	0	0	0	0
ENSG00000236254.1	MTND4P14	0.033441	0	0	0	0	0.03703
ENSG00000236255.2	ENSG00000236255	2.784453	2.613477	1.668929	1.5044	1.43993	1.805692
ENSG00000236256.9	DIAPH2-AS1	0	0.1449	0.14686	0	0.148951	0
ENSG00000236257.1	EI24P2	0	0	0	0	0.09051	0.048697
ENSG00000236258.1	TIMM8BP1	0	0	0	0	0	0
ENSG00000236259.1	PPIAP64	0	0	0.132012	0	0	0
ENSG00000236261.1	ENSG00000236261	0	0	0	0	0	0
ENSG00000236262.1	SHANK2-AS2	0	0	0	0	0	0
ENSG00000236263.1	ENSG00000236263	0.593144	0.617012	0.941051	0.563989	0.72866	0.568691
ENSG00000236264.6	RPL26P30	0	0	0.156389	0	0	0
ENSG00000236266.1	ENSG00000236266	0.179651	0.186307	0.127077	0.45097	0.311206	0.202034
ENSG00000236267.1	LNC-RHL1	0	0	0	0	0	0
ENSG00000236268.6	LINC01361	0	0	0	0	0	0
ENSG00000236272.1	SCUBE1-AS2	0	0	0	0	0	0
ENSG00000236274.1	ENSG00000236274	0	0	0	0	0	0
ENSG00000236276.2	NDP-AS1	0	0	0	0	0	0
ENSG00000236277.1	NIPA2P5	0	0	0	0	0	0
ENSG00000236278.2	PEBP1P3	0	0	0	0	0	0
ENSG00000236279.7	CLEC2L	0	0	0	0	0	0
ENSG00000236281.1	NDUFB9P2	0.116504	0	0	0.11128	0	0
ENSG00000236283.5	ENSG00000236283	0	0	0	0	0	0.016185
ENSG00000236284.1	VN1R31P	0	0	0	0	0	0
ENSG00000236285.1	NPM1P8	0	0	0	0	0	0
ENSG00000236287.8	ZBED5	11.876606	11.094798	10.415068	18.274958	18.272866	17.71022
ENSG00000236289.4	GACAT3	0	0	0	0	0	0
ENSG00000236290.1	EEF1GP7	0	0	0	0	0	0
ENSG00000236292.1	USH2A-AS1	0	0	0	0	0	0
ENSG00000236295.1	ENSG00000236295	0	0	0	0	0	0
ENSG00000236296.9	GUSBP5	0	0	0	0	0	0
ENSG00000236297.2	EEF1A1P23	0.411577	0.137236	0	0.124784	0.145332	0.380451
ENSG00000236299.8	ENSG00000236299	0.109429	0	0	0	0	0
ENSG00000236300.2	MTND4LP12	0	0	0	0	0	0
ENSG00000236301.5	MRGPRG-AS1	0	0	0	0	0	0
ENSG00000236303.4	LINC02646	0	0	0	0	0	0
ENSG00000236304.3	ENSG00000236304	0	0	0	0	0	0
ENSG00000236305.3	SLC12A9-AS1	1.574708	1.597796	1.114371	1.430118	0.574834	0.518065
ENSG00000236306.3	LINC01241	0	0	0	0	0	0
ENSG00000236307.2	EEF1E1P1	0	0	0	0	0.160567	0.355071
ENSG00000236308.1	ENSG00000236308	0	0	0.10206	0	0.405992	0
ENSG00000236311.6	TLX1NB	0	0	0	0	0	0
ENSG00000236312.3	RPL34P34	0	0	0	0	0	0
ENSG00000236313.1	VN1R53P	0	0	0	0	0	0
ENSG00000236316.2	OR7E109P	0	0	0	0	0	0
ENSG00000236317.1	ENSG00000236317	1.291886	0	0	0	0	0
ENSG00000236318.2	LINC02888	0	0	0	0	0	0
ENSG00000236319.3	ENSG00000236319	0	0	0	0	0.165381	0
ENSG00000236320.4	SLFN14	0.005667	0	0.0155	0	0	0.015969
ENSG00000236323.1	BMP6P1	0	0	0	0	0	0
ENSG00000236324.1	SNX9-AS1	0	0	0	0	0	0
ENSG00000236325.1	RPL32P5	0	0	0	0	0	0
ENSG00000236326.1	ENSG00000236326	0	0	0.1629	0.299138	0	0
ENSG00000236327.2	ENSG00000236327	0	0	0	0	0	0
ENSG00000236330.1	RPL5P9	0.34523	0.282548	0.134997	0.310996	0.231427	0.07028
ENSG00000236332.2	ENSG00000236332	0	0	0	0	0	0
ENSG00000236333.4	TRHDE-AS1	4.096882	4.110418	3.538447	4.648983	4.839284	5.156846
ENSG00000236334.3	PPIAL4G	0	0	0	0.197475	0	0
ENSG00000236335.1	ENSG00000236335	0	0	0	0	0	0
ENSG00000236336.1	CDYL-AS1	0	0	0	0	0	0
ENSG00000236337.1	FMR1-IT1	0	0	0	0.214525	0	0.268203
ENSG00000236339.1	POM121L13P	0	0	0	0	0	0
ENSG00000236340.6	GRM8-AS1	0	0	0	0	0	0
ENSG00000236341.1	ENSG00000236341	0	0	0	0	0	0
ENSG00000236343.1	EI24P4	0	0.045106	0	0	0	0
ENSG00000236345.3	SCAT8	1.994562	1.560283	1.695416	2.661178	2.257131	2.674258
ENSG00000236347.1	ENSG00000236347	0	0	0	0	0	0
ENSG00000236348.1	PSMC1P10	0	0.035713	0	0	0	0
ENSG00000236349.1	SUCLG2P2	0.070947	0.036902	0.152002	0.180248	0.072901	0.039236
ENSG00000236352.1	ENSG00000236352	0.055373	0	0	0	0	0
ENSG00000236354.1	LINC00437	0	0	0	0	0	0
ENSG00000236355.2	DNAH8-DT	0	0	0	0	0	0
ENSG00000236356.1	ENSG00000236356	0	0	0	0	0	0
ENSG00000236357.1	EI24P1	0	0	0	0	0	0
ENSG00000236358.1	ENSG00000236358	0	0	0.339785	0.156396	0	0
ENSG00000236359.1	OR51B8P	0	0	0	0	0	0
ENSG00000236360.2	RRAS2P1	0	0	0	0.112916	0	0
ENSG00000236362.9	GAGE12F	0	0	0	0	0	0
ENSG00000236364.4	ENSG00000236364	0.422669	0.513843	0.22468	0.154562	0.154621	0.21501
ENSG00000236365.1	EIF3MP1	0	0	0	0	0	0
ENSG00000236366.3	ENSG00000236366	0	0	0	0	0	0
ENSG00000236371.6	CT47A1	0	0	0	0	0	0
ENSG00000236372.1	ENSG00000236372	0	0	0	0	0	0
ENSG00000236373.2	LINC02653	0	0	0	0	0	0
ENSG00000236375.3	POU5F1P5	0	0	0	0	0.084587	0
ENSG00000236376.1	ENSG00000236376	0	0	0	0	0	0
ENSG00000236377.2	MYO1D-DT	0	0	0	0	0	0
ENSG00000236378.1	ENSG00000236378	0	0	0	0	0	0
ENSG00000236379.2	ZNF736P4Y	0	0	0	0	0	0
ENSG00000236380.5	VENTXP7	0	0	0	0	0	0
ENSG00000236382.1	KRTAP10-13P	0	0	0	0	0	0
ENSG00000236383.9	CCDC200	0.056156	0.130643	0.175751	0.090993	0	0.063015
ENSG00000236384.7	LINC00479	0	0	0	0	0	0
ENSG00000236385.1	ENSG00000236385	0	0	0	0	0	0
ENSG00000236386.1	ENSG00000236386	0	0	0	0	0	0
ENSG00000236387.2	ENSG00000236387	0	0	0	0	0	0
ENSG00000236388.1	ITCH-AS1	0	0	0	0	0	0
ENSG00000236389.1	ENSG00000236389	0	0	0	0	0	0
ENSG00000236390.1	ENSG00000236390	0	0	0	0	0	0
ENSG00000236391.4	ENSG00000236391	0	0	0	0	0	0
ENSG00000236393.2	LINC03099	0	0	0	0.013036	0	0
ENSG00000236394.2	ENSG00000236394	0	0	0	0	0	0
ENSG00000236395.1	ENSG00000236395	0	0	0	0	0	0
ENSG00000236396.8	SLC35G4	0	0	0	0	0.048336	0
ENSG00000236397.3	DDX11L2	0.322449	0.35537	0.308299	0.361723	0.855803	0.815967
ENSG00000236398.2	TAS2R39	0	0	0	0	0	0
ENSG00000236400.1	KRTAP21-4P	0	0	0	0	0	0
ENSG00000236401.1	SLC4A1APP2	0	0	0	0	0	0
ENSG00000236403.2	ENSG00000236403	0	0	0	0	0	0
ENSG00000236404.12	VLDLR-AS1	1.347494	0.802487	0.759025	1.465531	1.471588	1.687472
ENSG00000236405.1	UBQLN1P1	0	0	0	0	0	0
ENSG00000236407.1	HMGB1P18	0	0	0	0	0	0
ENSG00000236408.1	ENSG00000236408	0	0	0	0	0	0
ENSG00000236409.3	NRADDP	0	0.218686	0	0	0.079144	0.085975
ENSG00000236411.1	NDUFAF4P3	0	0	0	0	0	0
ENSG00000236412.1	ENSG00000236412	0	0	0	0	0	0
ENSG00000236413.2	ENSG00000236413	0	0	0	0	0	0
ENSG00000236414.1	ENSG00000236414	0	0	0	0	0	0
ENSG00000236417.2	CTSLP1	0	0	0	0	0	0
ENSG00000236420.1	CHCHD3P1	0	0	0	0	0	0
ENSG00000236423.8	LINC01134	0.350223	0.29424	0.293071	0.656374	0.983374	0.617849
ENSG00000236424.7	TSPY10	0	0	0	0	0	0
ENSG00000236425.1	RPL31P64	0	0	0	0	0	0
ENSG00000236426.5	ENSG00000236426	0	0	0	0	0	0
ENSG00000236427.1	CCDST	0	0	0	0	0	0
ENSG00000236429.1	GPM6BP2	0	0	0	0	0	0
ENSG00000236430.1	KRT8P29	0	0	0	0	0	0
ENSG00000236431.1	ENSG00000236431	0	0	0	0	0	0
ENSG00000236432.8	MFF-DT	0.270342	0.241466	0.256345	0.233155	0.180778	0.352737
ENSG00000236433.1	RPL37P21	0	0	0	0	0	0
ENSG00000236434.2	ENSG00000236434	0	0	0	0	0	0
